title,link,comment
 JavaScript高级程序设计+JavaScriptQW指南（套装共2册）,http://product.dangdang.com/1246826676.html,0条评论
 ASP NET从入门到精通(第4版) 明日科技 9787302457237,http://product.dangdang.com/1189254969.html,0条评论
 深入理解JavaWeb开发技术：探索基于主流框架的最佳组合（配光盘）,http://product.dangdang.com/23208833.html,137条评论
 电子创客案例手册 Arduino和Raspberry Pi电子制作实战面向电子制作爱好者，不用深入学习电子学知识就可以开始动手制作自己的作品。 代码示例、练习扫描封底二维码获取。,http://product.dangdang.com/25273920.html,7条评论
 MATLAB/Simulink 与机电控制系统仿真（第2版）,http://product.dangdang.com/22489198.html,123条评论
 Java编程思想（第4版）（评注版）,http://product.dangdang.com/21106091.html,153条评论
 Python测试驱动开发（影印版）,http://product.dangdang.com/23784511.html,40条评论
 HTML5应用开发与实战（前端开发工程师系列）,http://product.dangdang.com/24177910.html,13条评论
 PYTHON爬虫开发与项目实战 9787111563877 范传辉全新正版图书,http://product.dangdang.com/1329553495.html,1条评论
 单元测试之道Java版：使用JUnit——程序员修炼三部曲 第二部,http://product.dangdang.com/8976880.html,4条评论
 Java大学实用教程学习指导（第3版）,http://product.dangdang.com/22916550.html,70条评论
 Excel 2003与VBA编程从入门到精通,http://product.dangdang.com/8894787.html,7条评论
 深入理解Hadoop（原书第2版）,http://product.dangdang.com/23821601.html,148条评论
 C++高级编程 第3版,http://product.dangdang.com/1157103484.html,0条评论
 Web程序设计,http://product.dangdang.com/24022021.html,2条评论
 C#数据库程序设计教程,http://product.dangdang.com/20901611.html,50条评论
 HTML5 Canvas——网站本地化交互和动画设计 第二版（影印版）,http://product.dangdang.com/23425028.html,24条评论
 C安全编码标准：开发安全、可靠、稳固系统的98条规则（原书第2版）,http://product.dangdang.com/23764578.html,54条评论
 数据结构课程设计：C++语言描述(高等院校计算机课程设计指导丛书),http://product.dangdang.com/23413987.html,17条评论
 Redis入门指南,http://product.dangdang.com/23236153.html,538条评论
 HTML+CSS+DIV网页设计与布局,http://product.dangdang.com/23340058.html,81条评论
 正版送书签xz~ArcGIS开发权威指南 9787121271694 陈於立 电子工业出版社正版图书，品质保证^_^如需清单下单时请备注，下单即有精美书签赠送！节假日订单节后发货！,http://product.dangdang.com/1315727385.html,0条评论
 源代码分析,http://product.dangdang.com/25198907.html,5条评论
 深入浅出Spring Boot 2 x 杨开振 9787115486387全新正版,http://product.dangdang.com/1441721369.html,0条评论
 【共5本】PHP 7从入门到精通（视频教学版）+高性能PHP 7+PHP7内核剖析+PHP 7 编程实战+PHP 7底,http://product.dangdang.com/1349691969.html,0条评论
 LabVIEW与NI-ELVIS实验教程——入门与进阶(介绍了虚拟仪器产生、发展的历史背景，开发系统的原理、设计、研发,http://product.dangdang.com/23190650.html,53条评论
 HCIE路由交换学习指南 ICT考试认证系列丛书+网页UI与用户体验设计5要素 HCIE路由交换知识大全 HCIE路由,http://product.dangdang.com/1044328979.html,0条评论
 Java虚拟机规范（Java SE 8版）英文版,http://product.dangdang.com/23934474.html,30条评论
 C语言程序设计教程（21世纪计算机科学与技术实践型教程）,http://product.dangdang.com/23437804.html,4条评论
 （区域包邮）TZ零起点TensorFlow与量化交易 +Python金融衍生品大数据分析：建模、模拟、校准与对冲 （共本书是国内较早关于TensorFlow大数据与量化交易的原创图书，配合zwPython开发平台和zwQuant开源量化软件学习，是一套完整的大数据分析、量化交易的学习教材，可直接用于实盘交易。本书有三,http://product.dangdang.com/1182633978.html,2条评论
 C语言程序设计实用教程 张桂珠 韩亦强 程建敏【好评返5元店铺礼券】,http://product.dangdang.com/1297280806.html,1条评论
 HTML+CSS+JavaScript网页制作（全国高等职业教育规划教材）,http://product.dangdang.com/23594589.html,14条评论
 React前端技术与工程实践真正能将React应用于工程实践，正面直击React工程应用的痛点,http://product.dangdang.com/24244844.html,247条评论
 图灵程序设计丛书 算法 第四版 4版 计算机程序设计编程算法导论基础书 算法与数据结构 运,http://product.dangdang.com/1487586196.html,1条评论
 【全2册】第一行代码 Android 第2版+第一行代码 Java 视频讲解版 Java从入门到精通零基础Java基础正版预售 品质保障 优质服务 发货及时 售后无忧,http://product.dangdang.com/1453284260.html,0条评论
 C++ Primer Plus（第6版）英文版（上下册）+C PRIMER PLUS(第五版)中文版,http://product.dangdang.com/1231556087.html,0条评论
 C Primer Plus(第五版)中文版(经久不衰的经典教程，C语言入门的不二之选) 9787115130228,http://product.dangdang.com/1432509386.html,0条评论
 JavaScript王者归来, 清华大学出版社,月影,具体详情请阅读页面下方《购买说明》有问题请电话联系或咨询在线客服！,http://product.dangdang.com/1272545160.html,0条评论
 PPT2016演示专家从入门到精通图文并茂的基础知识讲解、使用案例的技巧提示、助跑地带的技能拔高，从新手快速迈入高手的学习教程！,http://product.dangdang.com/25094047.html,13条评论
 ASP.NET程序设计教程（C#版）第2版累计销量近4万册， 配有电子教案、上机指导,http://product.dangdang.com/21113968.html,160条评论
 数字逻辑基础与Verilog设计，单独一本的价格,http://product.dangdang.com/1333460776.html,0条评论
 Go语言编程+Go并发编程实战 *2版 深入Go语言及其并发原理 挖出并发编程的实践,http://product.dangdang.com/1209436687.html,0条评论
 嵌入式应用Qt_C++传感数据采集开发实训教程北京市新华书店网上书店 品牌承诺 正版保证 配送及时 服务专业,http://product.dangdang.com/1425884376.html,0条评论
 C++面向对象程序设计,http://product.dangdang.com/24175676.html,8条评论
 Head First Servlets&JSP（中文版）,http://product.dangdang.com/9225873.html,163条评论
 ACM程序设计(第2版),http://product.dangdang.com/21080723.html,370条评论
 Django开发宝典 王友钊、黄静 9787302436966,http://product.dangdang.com/1221506090.html,2条评论
 Java程序设计与实践教程(工业和信息化普通高等教育“十二五”规划教材立项项目),http://product.dangdang.com/23543122.html,23条评论
 Java EE轻量级框架应用与开发——S2SH《Java EE轻量级框架应用与开发——S2SH》（采用新版S2SH框架，扩展Spring MVC和MyBatis；GIFT-EMS企业真实项目贯穿全书）,http://product.dangdang.com/23851607.html,167条评论
 C语言程序设计（崔永君）,http://product.dangdang.com/22494435.html,5条评论
 网页布局与配色实战,http://product.dangdang.com/25125779.html,20条评论
 工程问题C++语言求解（原书第3版，以工程问题求解和C++编程语言知识结构相互融汇讲解的经典之作）,http://product.dangdang.com/23535200.html,25条评论
 高级语言C++程序设计实验指导（第二版）,http://product.dangdang.com/20147755.html,37条评论
 Python数据分析基础教程：NumPy学习指南第2版+Python语言及其应用,http://product.dangdang.com/1190701387.html,0条评论
 白帽子讲Web安全+白帽子讲Web扫描 纪念版 网站安全 黑客攻防教程黑帽子白帽子网络信息安全教材+ Yii框架深度剖,http://product.dangdang.com/1044644779.html,1条评论
 正版Python绝技：运用Python成为黑客 python编程教程书籍 python黑客与渗透测试程序设计教材 黑客【好评返5元店铺礼券】,http://product.dangdang.com/1246635576.html,2条评论
 Grasshopper参数化建模技术 grasshopper教程书籍+ Akka入门与实践 akka教程书籍 GH软件,http://product.dangdang.com/1044153479.html,0条评论
 Visual Basic程序设计（第9版）（世界著名计算机教材精选）,http://product.dangdang.com/23559372.html,29条评论
 项目导向——C语言嵌入式应用编程,http://product.dangdang.com/23261679.html,12条评论
 Python数据科学：技术详解与商业实践金融行业超过12年数据科学经验的资 深专家从技术、业务和商业实践3个维度为数据科学家的养成提供系统化路径,http://product.dangdang.com/25310840.html,0条评论
 Dart语言程序设计（国内目前很好的一本Dart语言编程书),http://product.dangdang.com/23042969.html,51条评论
 疯狂JAVA讲义(第3版)(含CD)+疯狂Java讲义精粹 Java经典畅销书全面升级 轻快的JAVA(第3版)【好评返5元店铺礼券】Java经典畅销书全面升级，国内**本覆盖Java 8全特性的书籍，赠送880分钟视频讲解、550多个实例及详实课件!,http://product.dangdang.com/1046361347.html,4条评论
 深度学习框架PyTorch 入门与实践 pytorch入门教程书籍 PyTorch实战指南 +Python物理学高校计,http://product.dangdang.com/1044979279.html,0条评论
 Java设计模式,http://product.dangdang.com/24043255.html,61条评论
 PHP和MySQL Web开发(原书第4版)/开发人员专业技术丛书/php mysql web开发/web应用/PHP,http://product.dangdang.com/1312646276.html,0条评论
 C语言基础案例教程,http://product.dangdang.com/20909029.html,8条评论
 Java语言程序设计题解与上机指导（第2版）（普通高校本科计算机专业特色教材精选·算法与程序设计）,http://product.dangdang.com/21015606.html,49条评论
 Python并行编程参考手册（影印版）,http://product.dangdang.com/25074833.html,29条评论
 单片机C语言实战开发108例 基于8051+Proteus仿真单片机手边工具书，百例展示，易于理解，随用随翻，实用性强。,http://product.dangdang.com/24196196.html,90条评论
 深入PostCSS Web设计,http://product.dangdang.com/25114439.html,84条评论
 MATLAB小波分析超级学习手册 MATLAB技术联盟,孔玲军著 9787115347893全新正版图书,http://product.dangdang.com/1174829495.html,1条评论
 C语言从入门到精通 项目案例版 +C#从入门到精通 第4版零基础学编程计算机c程序设计基础c primer plus,http://product.dangdang.com/1044510079.html,0条评论
 Python机器学习（影印版）,http://product.dangdang.com/25084232.html,76条评论
 欧姆龙PLC编程指令与梯形图快速入门(第2版)（全新改版，重点增加典型入门实例！）,http://product.dangdang.com/23283959.html,548条评论
 从实践中学嵌入式Linux C编程,http://product.dangdang.com/22639384.html,240条评论
 Java Web应用开发案例教程——基于MVC模式的JSP+Servlet+JDBC和AJAX（高等学校计算机科学与技,http://product.dangdang.com/22602650.html,118条评论
 ASP SQL Server动态网站开发自学导航（附光盘）,http://product.dangdang.com/9296721.html,44条评论
